split_name,document_id,transform_number,origin_class,generation_channel,prob_baseline,prob_transformed,delta_prob,applied_no_change,input_unchanged,features_match,sentinel_bound,status
holdout_genre_seo,human_news_gazeta_0031,1,H,,0.0008399330,0.0008856240,0.0000456910,0,0,0,3.980543e-08,ok
holdout_genre_translation,human_news_gazeta_0031,1,H,,0.0324939844,0.0329825178,0.0004885334,0,0,0,4.175333e-07,ok
holdout_model_Anthropic,human_news_gazeta_0031,1,H,,0.0018648598,0.0019183428,0.0000534831,0,0,0,4.602571e-08,ok
holdout_model_DeepSeek,human_news_gazeta_0031,1,H,,0.1690459168,0.1701516627,0.0011057460,0,0,0,9.407003e-07,ok
holdout_model_NVIDIA,human_news_gazeta_0031,1,H,,0.0598269397,0.0606759000,0.0008489603,0,0,0,7.251323e-07,ok
holdout_model_OpenAI,human_news_gazeta_0031,1,H,,0.0226623451,0.0229546589,0.0002923138,0,0,0,2.495943e-07,ok
holdout_prompt_P1,human_news_gazeta_0031,1,H,,0.0015192345,0.0015661748,0.0000469404,0,0,0,4.043874e-08,ok
holdout_prompt_P2,human_news_gazeta_0031,1,H,,0.0022194336,0.0022816661,0.0000622325,0,0,0,5.353838e-08,ok
holdout_prompt_P3,human_news_gazeta_0031,1,H,,0.0004708402,0.0004807624,0.0000099222,0,0,0,8.507394e-09,ok
holdout_source,human_news_gazeta_0031,1,H,,0.0986838738,0.1000048732,0.0013209994,0,0,0,1.127556e-06,ok
holdout_time,human_news_gazeta_0031,1,H,,0.0369027652,0.0374596261,0.0005568609,0,0,0,4.759260e-07,ok
holdout_topic,human_news_gazeta_0031,1,H,,0.0099630796,0.0101983072,0.0002352276,0,0,0,2.019130e-07,ok
holdout_author,human_news_gazeta_0040,1,H,,0.0298224948,0.0300483548,0.0002258600,0,0,0,4.033571e-07,ok
holdout_genre_analytics,human_news_gazeta_0040,1,H,,0.0062656918,0.0063348488,0.0000691570,0,0,0,1.237275e-07,ok
holdout_genre_commercial,human_news_gazeta_0040,1,H,,0.0111804038,0.0112863191,0.0001059153,0,0,0,1.893411e-07,ok
holdout_genre_news,human_news_gazeta_0040,1,H,,0.0192485111,0.0193878917,0.0001393806,0,0,0,2.488862e-07,ok
holdout_genre_prose,human_news_gazeta_0040,1,H,,0.2138567267,0.2145111730,0.0006544463,0,0,0,1.165789e-06,ok
holdout_genre_science,human_news_gazeta_0040,1,H,,0.0192485111,0.0193878917,0.0001393806,0,0,0,2.488862e-07,ok
holdout_genre_seo,human_news_gazeta_0040,1,H,,0.0000074409,0.0000076315,0.0000001905,0,0,0,3.433066e-10,ok
holdout_genre_translation,human_news_gazeta_0040,1,H,,0.0192485111,0.0193878917,0.0001393806,0,0,0,2.488862e-07,ok
holdout_model_Anthropic,human_news_gazeta_0040,1,H,,0.0012361827,0.0012529753,0.0000167927,0,0,0,3.008197e-08,ok
holdout_model_DeepSeek,human_news_gazeta_0040,1,H,,0.1303829627,0.1308080738,0.0004251111,0,0,0,7.574720e-07,ok
holdout_model_NVIDIA,human_news_gazeta_0040,1,H,,0.0320585831,0.0322812056,0.0002226225,0,0,0,3.974518e-07,ok
holdout_model_OpenAI,human_news_gazeta_0040,1,H,,0.0194019567,0.0195213082,0.0001193515,0,0,0,2.130081e-07,ok
holdout_prompt_P1,human_news_gazeta_0040,1,H,,0.0020953938,0.0021260047,0.0000306109,0,0,0,5.486281e-08,ok
holdout_prompt_P2,human_news_gazeta_0040,1,H,,0.0014026104,0.0014212456,0.0000186352,0,0,0,3.337772e-08,ok
holdout_prompt_P3,human_news_gazeta_0040,1,H,,0.0000125212,0.0000126464,0.0000001252,0,0,0,2.238914e-10,ok
holdout_source,human_news_gazeta_0040,1,H,,0.0490589288,0.0493884353,0.0003295065,0,0,0,5.881730e-07,ok
holdout_time,human_news_gazeta_0040,1,H,,0.0159144323,0.0160310267,0.0001165944,0,0,0,2.082091e-07,ok
holdout_topic,human_news_gazeta_0040,1,H,,0.0080081664,0.0080979650,0.0000897986,0,0,0,1.606692e-07,ok
holdout_author,human_news_lenta_0001,1,H,,0.0691331544,0.0704303372,0.0012971828,0,0,0,9.060677e-07,ok
holdout_genre_analytics,human_news_lenta_0001,1,H,,0.0152511504,0.0156833382,0.0004321878,0,0,0,3.034334e-07,ok
holdout_genre_commercial,human_news_lenta_0001,1,H,,0.0336643036,0.0344705276,0.0008062240,0,0,0,5.647231e-07,ok
holdout_genre_news,human_news_lenta_0001,1,H,,0.0519090441,0.0528472853,0.0009382412,0,0,0,6.552630e-07,ok
holdout_genre_prose,human_news_lenta_0001,1,H,,0.3436539542,0.3459109298,0.0022569756,0,0,0,1.565422e-06,ok
holdout_genre_science,human_news_lenta_0001,1,H,,0.0519090441,0.0528472853,0.0009382412,0,0,0,6.552630e-07,ok
holdout_genre_seo,human_news_lenta_0001,1,H,,0.0004883051,0.0005210612,0.0000327561,0,0,0,2.342827e-08,ok
holdout_genre_translation,human_news_lenta_0001,1,H,,0.0519090441,0.0528472853,0.0009382412,0,0,0,6.552630e-07,ok
holdout_model_Anthropic,human_news_lenta_0001,1,H,,0.0049697346,0.0051443682,0.0001746337,0,0,0,1.230270e-07,ok
holdout_model_DeepSeek,human_news_lenta_0001,1,H,,0.2127670688,0.2143828761,0.0016158073,0,0,0,1.122063e-06,ok
holdout_model_NVIDIA,human_news_lenta_0001,1,H,,0.0803867542,0.0817554002,0.0013686460,0,0,0,9.551254e-07,ok
holdout_model_OpenAI,human_news_lenta_0001,1,H,,0.0480440549,0.0487843914,0.0007403365,0,0,0,5.164270e-07,ok
holdout_prompt_P1,human_news_lenta_0001,1,H,,0.0075822235,0.0078684470,0.0002862235,0,0,0,2.018814e-07,ok
holdout_prompt_P2,human_news_lenta_0001,1,H,,0.0058395580,0.0060400590,0.0002005010,0,0,0,1.411937e-07,ok
holdout_prompt_P3,human_news_lenta_0001,1,H,,0.0000484765,0.0000497317,0.0000012552,0,0,0,8.804134e-10,ok
holdout_source,human_news_lenta_0001,1,H,,0.1094385171,0.1112141184,0.0017756013,0,0,0,1.238323e-06,ok
holdout_time,human_news_lenta_0001,1,H,,0.0473208230,0.0481875320,0.0008667090,0,0,0,6.054010e-07,ok
holdout_topic,human_news_lenta_0001,1,H,,0.0234036075,0.0240729410,0.0006693335,0,0,0,4.699315e-07,ok
holdout_author,human_news_lenta_0016,1,H,,0.0010301715,0.0009825952,-0.0000475763,0,0,0,1.358522e-08,ok
holdout_genre_analytics,human_news_lenta_0016,1,H,,0.0008407849,0.0007861659,-0.0000546190,0,0,0,1.544055e-08,ok
holdout_genre_commercial,human_news_lenta_0016,1,H,,0.0008357698,0.0007886881,-0.0000470817,0,0,0,1.337164e-08,ok
holdout_genre_news,human_news_lenta_0016,1,H,,0.0088620986,0.0084773717,-0.0003847269,0,0,0,1.100365e-07,ok
holdout_genre_prose,human_news_lenta_0016,1,H,,0.1100014858,0.1077062113,-0.0022952745,0,0,0,6.649344e-07,ok
holdout_genre_science,human_news_lenta_0016,1,H,,0.0088620986,0.0084773717,-0.0003847269,0,0,0,1.100365e-07,ok
holdout_genre_seo,human_news_lenta_0016,1,H,,0.2688909524,0.2397393630,-0.0291515893,0,0,0,8.199354e-06,ok
holdout_genre_translation,human_news_lenta_0016,1,H,,0.0088620986,0.0084773717,-0.0003847269,0,0,0,1.100365e-07,ok
holdout_model_Anthropic,human_news_lenta_0016,1,H,,0.0003915250,0.0003606358,-0.0000308893,0,0,0,8.666034e-09,ok
holdout_model_DeepSeek,human_news_lenta_0016,1,H,,0.0853484901,0.0835865485,-0.0017619416,0,0,0,5.103219e-07,ok
holdout_model_NVIDIA,human_news_lenta_0016,1,H,,0.0011536422,0.0011045753,-0.0000490669,0,0,0,1.403786e-08,ok
holdout_model_OpenAI,human_news_lenta_0016,1,H,,0.0177028237,0.0170529794,-0.0006498443,0,0,0,1.865432e-07,ok
holdout_prompt_P1,human_news_lenta_0016,1,H,,0.0012832652,0.0011747710,-0.0001084942,0,0,0,3.034456e-08,ok
holdout_prompt_P2,human_news_lenta_0016,1,H,,0.0009243875,0.0008530093,-0.0000713783,0,0,0,2.004418e-08,ok
holdout_prompt_P3,human_news_lenta_0016,1,H,,0.0000000014,0.0000000013,-0.0000000001,0,0,0,2.383351e-14,ok
holdout_source,human_news_lenta_0016,1,H,,0.0026573922,0.0025462240,-0.0001111683,0,0,0,3.181751e-08,ok
holdout_time,human_news_lenta_0016,1,H,,0.0099685239,0.0095327227,-0.0004358013,0,0,0,1.246276e-07,ok
holdout_topic,human_news_lenta_0016,1,H,,0.0019534622,0.0018245316,-0.0001289306,0,0,0,3.642892e-08,ok
holdout_genre_prose,human_prose_taiga_arzamas_0050,1,H,,0.1545077474,0.1545077474,0.0000000000,1,1,1,9.038369e-07,ok
holdout_genre_prose,human_prose_taiga_arzamas_0051,1,H,,0.0876685377,0.0876685377,0.0000000000,1,1,1,5.533840e-07,ok
holdout_author,human_prose_taiga_magazines_0048,1,H,,0.0000497200,0.0000480374,-0.0000016826,0,0,0,6.647791e-10,ok
holdout_genre_prose,human_prose_taiga_magazines_0048,1,H,,0.0074062244,0.0072766569,-0.0001295675,0,0,0,4.997932e-08,ok
holdout_author,human_prose_taiga_magazines_0053,1,H,,0.0000255280,0.0000255595,0.0000000315,0,0,0,3.537200e-10,ok
holdout_genre_prose,human_prose_taiga_magazines_0053,1,H,,0.0304791111,0.0314623470,0.0009832359,0,0,0,2.108326e-07,ok
holdout_genre_prose,human_prose_taiga_proza_0034,1,H,,0.0313231676,0.0313231676,-0.0000000000,1,1,1,2.099301e-07,ok
holdout_genre_prose,human_prose_taiga_proza_0056,1,H,,0.1754387548,0.1750217819,-0.0004169730,0,0,0,9.989983e-07,ok
holdout_author,human_science_cyberleninka_0026,1,H,,0.0024480454,0.0024475385,-0.0000005069,0,0,0,3.378969e-08,ok
holdout_genre_analytics,human_science_cyberleninka_0026,1,H,,0.0007027499,0.0007025428,-0.0000002070,0,0,0,1.379932e-08,ok
holdout_genre_commercial,human_science_cyberleninka_0026,1,H,,0.0021491886,0.0021486428,-0.0000005458,0,0,0,3.637912e-08,ok
holdout_genre_news,human_science_cyberleninka_0026,1,H,,0.0151053620,0.0151024409,-0.0000029211,0,0,0,1.947203e-07,ok
holdout_genre_prose,human_science_cyberleninka_0026,1,H,,0.1212863802,0.1212753200,-0.0000110602,0,0,0,7.373190e-07,ok
holdout_genre_science,human_science_cyberleninka_0026,1,H,,0.0151053620,0.0151024409,-0.0000029211,0,0,0,1.947203e-07,ok
holdout_genre_seo,human_science_cyberleninka_0026,1,H,,0.8245929388,0.8244953161,-0.0000976227,0,0,0,6.509606e-06,ok
holdout_genre_translation,human_science_cyberleninka_0026,1,H,,0.0151053620,0.0151024409,-0.0000029211,0,0,0,1.947203e-07,ok
holdout_model_Anthropic,human_science_cyberleninka_0026,1,H,,0.0002891190,0.0002890148,-0.0000001042,0,0,0,6.945487e-09,ok
holdout_model_DeepSeek,human_science_cyberleninka_0026,1,H,,0.1183994038,0.1183889731,-0.0000104307,0,0,0,6.953518e-07,ok
holdout_model_NVIDIA,human_science_cyberleninka_0026,1,H,,0.0033783608,0.0033777183,-0.0000006425,0,0,0,4.282916e-08,ok
holdout_model_OpenAI,human_science_cyberleninka_0026,1,H,,0.0189651800,0.0189620744,-0.0000031056,0,0,0,2.070240e-07,ok
holdout_prompt_P1,human_science_cyberleninka_0026,1,H,,0.0005542242,0.0005540094,-0.0000002148,0,0,0,1.431906e-08,ok
holdout_prompt_P2,human_science_cyberleninka_0026,1,H,,0.0006804709,0.0006802310,-0.0000002398,0,0,0,1.598697e-08,ok
holdout_prompt_P3,human_science_cyberleninka_0026,1,H,,0.0000018664,0.0000018659,-0.0000000005,0,0,0,3.303332e-11,ok
holdout_source,human_science_cyberleninka_0026,1,H,,0.0060748695,0.0060737350,-0.0000011345,0,0,0,7.562872e-08,ok
holdout_time,human_science_cyberleninka_0026,1,H,,0.0220318779,0.0220276123,-0.0000042656,0,0,0,2.843486e-07,ok
holdout_topic,human_science_cyberleninka_0026,1,H,,0.0071876754,0.0071855347,-0.0000021408,0,0,0,1.426971e-07,ok
holdout_author,human_science_cyberleninka_0031,1,H,,0.0180196476,0.0179905290,-0.0000291186,0,0,0,2.444998e-07,ok
holdout_genre_analytics,human_science_cyberleninka_0031,1,H,,0.0475945088,0.0474885941,-0.0001059147,0,0,0,8.890978e-07,ok
holdout_genre_commercial,human_science_cyberleninka_0031,1,H,,0.2715890421,0.2711897807,-0.0003992614,0,0,0,3.353589e-06,ok
holdout_genre_news,human_science_cyberleninka_0031,1,H,,0.1927190590,0.1924768103,-0.0002422486,0,0,0,2.034728e-06,ok
holdout_genre_prose,human_science_cyberleninka_0031,1,H,,0.0965436657,0.0964718757,-0.0000717900,0,0,0,6.030767e-07,ok
holdout_genre_science,human_science_cyberleninka_0031,1,H,,0.1927190590,0.1924768103,-0.0002422486,0,0,0,2.034728e-06,ok
holdout_genre_seo,human_science_cyberleninka_0031,1,H,,0.9999999185,0.9999999181,-0.0000000004,0,0,0,3.685718e-12,ok
holdout_genre_translation,human_science_cyberleninka_0031,1,H,,0.1927190590,0.1924768103,-0.0002422486,0,0,0,2.034728e-06,ok
holdout_model_Anthropic,human_science_cyberleninka_0031,1,H,,0.0136178071,0.0135794360,-0.0000383710,0,0,0,3.219972e-07,ok
holdout_model_DeepSeek,human_science_cyberleninka_0031,1,H,,0.2473822596,0.2472346824,-0.0001475772,0,0,0,1.239896e-06,ok
holdout_model_NVIDIA,human_science_cyberleninka_0031,1,H,,0.0247034295,0.0246669781,-0.0000364514,0,0,0,3.060937e-07,ok
holdout_model_OpenAI,human_science_cyberleninka_0031,1,H,,0.2162076830,0.2159833439,-0.0002243391,0,0,0,1.884494e-06,ok
holdout_prompt_P1,human_science_cyberleninka_0031,1,H,,0.0185063147,0.0184504999,-0.0000558148,0,0,0,4.683370e-07,ok
holdout_prompt_P2,human_science_cyberleninka_0031,1,H,,0.0112229500,0.0111919356,-0.0000310144,0,0,0,2.602690e-07,ok
holdout_prompt_P3,human_science_cyberleninka_0031,1,H,,0.0014837160,0.0014805980,-0.0000031180,0,0,0,2.617391e-08,ok
holdout_source,human_science_cyberleninka_0031,1,H,,0.0297877437,0.0297446887,-0.0000430550,0,0,0,3.615532e-07,ok
holdout_time,human_science_cyberleninka_0031,1,H,,0.3656170290,0.3652527869,-0.0003642421,0,0,0,3.060211e-06,ok
holdout_topic,human_science_cyberleninka_0031,1,H,,0.1473057586,0.1470070254,-0.0002987331,0,0,0,2.508254e-06,ok
holdout_author,human_science_cyberleninka_0032,1,H,,0.0082112000,0.0074013834,-0.0008098166,0,0,0,1.016730e-07,ok
holdout_genre_analytics,human_science_cyberleninka_0032,1,H,,0.0126875691,0.0103291464,-0.0023584226,0,0,0,2.009302e-07,ok
holdout_genre_commercial,human_science_cyberleninka_0032,1,H,,0.0596000306,0.0501617160,-0.0094383145,0,0,0,8.084332e-07,ok
holdout_genre_news,human_science_cyberleninka_0032,1,H,,0.0647242694,0.0574881707,-0.0072360987,0,0,0,7.093136e-07,ok
holdout_genre_prose,human_science_cyberleninka_0032,1,H,,0.0551392307,0.0510649109,-0.0040743198,0,0,0,3.352658e-07,ok
holdout_genre_science,human_science_cyberleninka_0032,1,H,,0.0647242694,0.0574881707,-0.0072360987,0,0,0,7.093136e-07,ok
holdout_genre_seo,human_science_cyberleninka_0032,1,H,,0.9999999577,0.9999999536,-0.0000000041,0,0,0,2.088552e-12,ok
holdout_genre_translation,human_science_cyberleninka_0032,1,H,,0.0647242694,0.0574881707,-0.0072360987,0,0,0,7.093136e-07,ok
holdout_model_Anthropic,human_science_cyberleninka_0032,1,H,,0.0156875158,0.0125566840,-0.0031308318,0,0,0,2.980543e-07,ok
holdout_model_DeepSeek,human_science_cyberleninka_0032,1,H,,0.1380811639,0.1313419675,-0.0067391964,0,0,0,7.600964e-07,ok
holdout_model_NVIDIA,human_science_cyberleninka_0032,1,H,,0.0120000109,0.0108986791,-0.0011013318,0,0,0,1.371514e-07,ok
holdout_model_OpenAI,human_science_cyberleninka_0032,1,H,,0.0713095345,0.0635294591,-0.0077800754,0,0,0,6.620921e-07,ok
holdout_prompt_P1,human_science_cyberleninka_0032,1,H,,0.0404996198,0.0335491552,-0.0069504645,0,0,0,8.384931e-07,ok
holdout_prompt_P2,human_science_cyberleninka_0032,1,H,,0.0273397529,0.0221668314,-0.0051729215,0,0,0,5.097692e-07,ok
holdout_prompt_P3,human_science_cyberleninka_0032,1,H,,0.0000428134,0.0000261846,-0.0000166287,0,0,0,4.635646e-10,ok
holdout_source,human_science_cyberleninka_0032,1,H,,0.0134169225,0.0123018257,-0.0011150968,0,0,0,1.522196e-07,ok
holdout_time,human_science_cyberleninka_0032,1,H,,0.0692207036,0.0622795763,-0.0069411273,0,0,0,7.708610e-07,ok
holdout_topic,human_science_cyberleninka_0032,1,H,,0.0230960369,0.0186789983,-0.0044170385,0,0,0,3.666509e-07,ok
holdout_author,human_science_cyberleninka_0053,1,H,,0.0000001044,0.0000000764,-0.0000000280,0,0,0,1.057701e-11,ok
holdout_genre_analytics,human_science_cyberleninka_0053,1,H,,0.0000014386,0.0000010343,-0.0000004043,0,0,0,2.033056e-10,ok
holdout_genre_commercial,human_science_cyberleninka_0053,1,H,,0.0000194965,0.0000120425,-0.0000074540,0,0,0,2.043301e-09,ok
holdout_genre_news,human_science_cyberleninka_0053,1,H,,0.0002474616,0.0001827290,-0.0000647326,0,0,0,2.391669e-08,ok
holdout_genre_prose,human_science_cyberleninka_0053,1,H,,0.0005184920,0.0004535645,-0.0000649276,0,0,0,3.136694e-08,ok
holdout_genre_science,human_science_cyberleninka_0053,1,H,,0.0002474616,0.0001827290,-0.0000647326,0,0,0,2.391669e-08,ok
holdout_genre_seo,human_science_cyberleninka_0053,1,H,,1.0000000000,1.0000000000,-0.0000000000,0,0,0,0.000000e+00,ok
holdout_genre_translation,human_science_cyberleninka_0053,1,H,,0.0002474616,0.0001827290,-0.0000647326,0,0,0,2.391669e-08,ok
holdout_model_Anthropic,human_science_cyberleninka_0053,1,H,,0.0000069290,0.0000040444,-0.0000028847,0,0,0,9.721991e-10,ok
holdout_model_DeepSeek,human_science_cyberleninka_0053,1,H,,0.0087716187,0.0077662355,-0.0010053832,0,0,0,5.133823e-07,ok
holdout_model_NVIDIA,human_science_cyberleninka_0053,1,H,,0.0000002594,0.0000001942,-0.0000000652,0,0,0,2.470850e-11,ok
holdout_model_OpenAI,human_science_cyberleninka_0053,1,H,,0.0016884604,0.0012445179,-0.0004439425,0,0,0,1.383278e-07,ok
holdout_prompt_P1,human_science_cyberleninka_0053,1,H,,0.0001564040,0.0000893066,-0.0000670974,0,0,0,2.309313e-08,ok
holdout_prompt_P2,human_science_cyberleninka_0053,1,H,,0.0000789415,0.0000453326,-0.0000336089,0,0,0,1.066096e-08,ok
holdout_prompt_P3,human_science_cyberleninka_0053,1,H,,0.0000000000,0.0000000000,-0.0000000000,0,0,0,2.196024e-18,ok
holdout_source,human_science_cyberleninka_0053,1,H,,0.0000005054,0.0000003929,-0.0000001124,0,0,0,4.922620e-11,ok
holdout_time,human_science_cyberleninka_0053,1,H,,0.0004473536,0.0003320080,-0.0001153456,0,0,0,4.380880e-08,ok
holdout_topic,human_science_cyberleninka_0053,1,H,,0.0000275197,0.0000188598,-0.0000086599,0,0,0,3.772393e-09,ok
holdout_author,human_science_spbgu_0024,1,H,,0.0001742263,0.0001846336,0.0000104073,0,0,0,2.554757e-09,ok
holdout_genre_analytics,human_science_spbgu_0024,1,H,,0.0000227975,0.0000253816,0.0000025841,0,0,0,4.988816e-10,ok
holdout_genre_commercial,human_science_spbgu_0024,1,H,,0.0000192847,0.0000211825,0.0000018978,0,0,0,3.594105e-10,ok
holdout_genre_news,human_science_spbgu_0024,1,H,,0.0007387462,0.0007893838,0.0000506375,0,0,0,1.032567e-08,ok
holdout_genre_prose,human_science_spbgu_0024,1,H,,0.0168607288,0.0175555193,0.0006947904,0,0,0,1.193306e-07,ok
holdout_genre_science,human_science_spbgu_0024,1,H,,0.0007387462,0.0007893838,0.0000506375,0,0,0,1.032567e-08,ok
holdout_genre_seo,human_science_spbgu_0024,1,H,,0.0038128947,0.0041498662,0.0003369715,0,0,0,1.859113e-07,ok
holdout_genre_translation,human_science_spbgu_0024,1,H,,0.0007387462,0.0007893838,0.0000506375,0,0,0,1.032567e-08,ok
holdout_model_Anthropic,human_science_spbgu_0024,1,H,,0.0000017704,0.0000019947,0.0000002243,0,0,0,4.794935e-11,ok
holdout_model_DeepSeek,human_science_spbgu_0024,1,H,,0.0291613828,0.0300538105,0.0008924277,0,0,0,1.942064e-07,ok
holdout_model_NVIDIA,human_science_spbgu_0024,1,H,,0.0002229494,0.0002352792,0.0000123298,0,0,0,2.992726e-09,ok
holdout_model_OpenAI,human_science_spbgu_0024,1,H,,0.0012063648,0.0012851571,0.0000787923,0,0,0,1.428390e-08,ok
holdout_prompt_P1,human_science_spbgu_0024,1,H,,0.0000028275,0.0000031513,0.0000003238,0,0,0,8.149476e-11,ok
holdout_prompt_P2,human_science_spbgu_0024,1,H,,0.0000038783,0.0000043476,0.0000004694,0,0,0,1.022487e-10,ok
holdout_prompt_P3,human_science_spbgu_0024,1,H,,0.0000000014,0.0000000018,0.0000000004,0,0,0,3.208774e-14,ok
holdout_source,human_science_spbgu_0024,1,H,,0.0005275294,0.0005543725,0.0000268431,0,0,0,6.941248e-09,ok
holdout_time,human_science_spbgu_0024,1,H,,0.0012753869,0.0013554000,0.0000800131,0,0,0,1.786633e-08,ok
holdout_topic,human_science_spbgu_0024,1,H,,0.0000826588,0.0000923982,0.0000097394,0,0,0,1.848040e-09,ok
holdout_author,human_science_urfu_0028,1,H,,0.0498320799,0.0499173356,0.0000852557,0,0,0,6.563443e-06,ok
holdout_genre_analytics,human_science_urfu_0028,1,H,,0.0082159912,0.0082368388,0.0000208476,0,0,0,1.605678e-06,ok
holdout_genre_commercial,human_science_urfu_0028,1,H,,0.0415372525,0.0416251583,0.0000879058,0,0,0,6.768827e-06,ok
holdout_genre_news,human_science_urfu_0028,1,H,,0.0622221385,0.0623215153,0.0000993768,0,0,0,7.650061e-06,ok
holdout_genre_prose,human_science_urfu_0028,1,H,,0.1537542093,0.1538712758,0.0001170664,0,0,0,9.007913e-06,ok
holdout_genre_science,human_science_urfu_0028,1,H,,0.0622221385,0.0623215153,0.0000993768,0,0,0,7.650061e-06,ok
holdout_genre_seo,human_science_urfu_0028,1,H,,0.0008264460,0.0008312894,0.0000048433,0,0,0,3.736533e-07,ok
holdout_genre_translation,human_science_urfu_0028,1,H,,0.0622221385,0.0623215153,0.0000993768,0,0,0,7.650061e-06,ok
holdout_model_Anthropic,human_science_urfu_0028,1,H,,0.0046615820,0.0046761041,0.0000145221,0,0,0,1.118811e-06,ok
holdout_model_DeepSeek,human_science_urfu_0028,1,H,,0.1994291994,0.1995675118,0.0001383124,0,0,0,1.064219e-05,ok
holdout_model_NVIDIA,human_science_urfu_0028,1,H,,0.0762740721,0.0763906868,0.0001166147,0,0,0,8.976650e-06,ok
holdout_model_OpenAI,human_science_urfu_0028,1,H,,0.0351365638,0.0351856444,0.0000490806,0,0,0,3.777969e-06,ok
holdout_prompt_P1,human_science_urfu_0028,1,H,,0.0021616714,0.0021689351,0.0000072637,0,0,0,5.596825e-07,ok
holdout_prompt_P2,human_science_urfu_0028,1,H,,0.0077328365,0.0077563312,0.0000234947,0,0,0,1.810005e-06,ok
holdout_prompt_P3,human_science_urfu_0028,1,H,,0.4637714392,0.4643438506,0.0005724113,0,0,0,4.403528e-05,ok
holdout_source,human_science_urfu_0028,1,H,,0.1164941336,0.1166618613,0.0001677277,0,0,0,1.291019e-05,ok
holdout_time,human_science_urfu_0028,1,H,,0.0946638620,0.0948110243,0.0001471623,0,0,0,1.132805e-05,ok
holdout_topic,human_science_urfu_0028,1,H,,0.0290587695,0.0291322266,0.0000734570,0,0,0,5.657464e-06,ok
holdout_genre_seo,human_seo_alaev_0004,1,H,,0.0309064768,0.0310415004,0.0001350236,0,0,0,1.353087e-06,ok
holdout_source,human_seo_alaev_0004,1,H,,0.0211970399,0.0212230479,0.0000260080,0,0,0,2.602365e-07,ok
holdout_genre_seo,human_seo_convertmonster_0001,1,H,,0.3882731123,0.3887005963,0.0004274840,0,0,0,1.068924e-04,ok
holdout_genre_seo,human_seo_devaka_ru_0004,1,H,,0.9999365638,0.9999304515,-0.0000061123,0,0,0,3.128496e-08,ok
holdout_genre_seo,human_seo_drmax_0002,1,H,,0.2448935390,0.2442244904,-0.0006690486,0,0,0,8.303474e-06,ok
holdout_source,human_seo_drmax_0002,1,H,,0.0055396942,0.0055341411,-0.0000055530,0,0,0,6.894724e-08,ok
holdout_genre_seo,human_seo_drmax_su_0001,1,H,,0.3429300357,0.3436906877,0.0007606520,0,0,0,1.014738e-04,ok
holdout_author,human_seo_labrika_0002,1,H,,0.0032088143,0.0031579961,-0.0000508183,0,0,0,4.356692e-07,ok
holdout_genre_seo,human_seo_labrika_0002,1,H,,0.0075817195,0.0072668084,-0.0003149111,0,0,0,3.245294e-06,ok
holdout_author,nemotron_b012_P1_r1,1,A,nemotron,0.9982747345,0.9982663508,-0.0000083838,0,0,0,2.395116e-08,ok
holdout_genre_seo,nemotron_b012_P1_r1,1,A,nemotron,0.9999999470,0.9999999461,-0.0000000009,0,0,0,2.425393e-12,ok
holdout_model_NVIDIA,nemotron_b012_P1_r1,1,A,nemotron,0.9986365448,0.9986280405,-0.0000085044,0,0,0,1.743133e-08,ok
holdout_prompt_P1,nemotron_b012_P1_r1,1,A,nemotron,1.0000000000,1.0000000000,-0.0000000000,0,0,0,0.000000e+00,ok
holdout_source,nemotron_b012_P1_r1,1,A,nemotron,0.9971137353,0.9971062676,-0.0000074677,0,0,0,3.614736e-08,ok
holdout_topic,nemotron_b012_P1_r1,1,A,nemotron,0.9999990293,0.9999990306,0.0000000013,0,0,0,1.939093e-11,ok
holdout_author,nemotron_b015_P3_r2,1,A,nemotron,0.0195054415,0.0204009856,0.0008955441,0,0,0,2.765785e-07,ok
holdout_genre_seo,nemotron_b015_P3_r2,1,A,nemotron,0.2447480027,0.2401547419,-0.0045932608,0,0,0,8.209073e-06,ok
