split_name,document_id,origin_class,generation_channel,prob_ai,decision_ai,C
holdout_author,human_science_spbgu_0032,H,,0.0003407679,0,0.1
holdout_author,human_science_spbgu_0033,H,,0.0000445588,0,0.1
holdout_author,human_science_spbgu_0034,H,,0.0004259342,0,0.1
holdout_author,human_science_spbgu_0035,H,,0.0000374646,0,0.1
holdout_author,human_science_spbgu_0036,H,,0.0006071601,0,0.1
holdout_author,human_science_spbgu_0037,H,,0.0014451962,0,0.1
holdout_author,human_science_spbgu_0038,H,,0.0001444551,0,0.1
holdout_author,human_science_spbgu_0039,H,,0.0033352667,0,0.1
holdout_author,human_science_spbgu_0040,H,,0.0000184523,0,0.1
holdout_author,human_science_spbgu_0041,H,,0.0002181057,0,0.1
holdout_author,human_science_spbgu_0042,H,,0.0003728632,0,0.1
holdout_author,human_science_spbgu_0043,H,,0.0012794526,0,0.1
holdout_author,human_science_spbgu_0044,H,,0.0017048431,0,0.1
holdout_author,human_science_spbgu_0045,H,,0.0006779805,0,0.1
holdout_author,human_science_spbgu_0046,H,,0.0000358152,0,0.1
holdout_author,human_science_spbgu_0048,H,,0.0004277322,0,0.1
holdout_author,human_science_spbgu_0049,H,,0.0009334861,0,0.1
holdout_author,human_science_spbgu_0050,H,,0.0041562126,0,0.1
holdout_author,human_science_spbgu_0054,H,,0.0000015346,0,0.1
holdout_author,human_science_spbgu_0055,H,,0.0001786565,0,0.1
holdout_author,human_science_spbgu_0057,H,,0.0150641367,0,0.1
holdout_author,human_science_spbgu_0059,H,,0.0009173343,0,0.1
holdout_author,human_science_spbgu_0060,H,,0.0000103724,0,0.1
holdout_author,human_science_spbgu_0061,H,,0.0001745510,0,0.1
holdout_author,human_science_spbgu_0062,H,,0.0002278795,0,0.1
holdout_author,human_science_spbgu_0063,H,,0.0046523981,0,0.1
holdout_author,human_science_spbgu_0064,H,,0.0000676435,0,0.1
holdout_author,human_science_spbgu_0065,H,,0.0000803799,0,0.1
holdout_author,human_science_urfu_0001,H,,0.0871394108,0,0.1
holdout_author,human_science_urfu_0002,H,,0.0035067048,0,0.1
holdout_author,human_science_urfu_0003,H,,0.0476274141,0,0.1
holdout_author,human_science_urfu_0004,H,,0.0150777083,0,0.1
holdout_author,human_science_urfu_0005,H,,0.0233786253,0,0.1
holdout_author,human_science_urfu_0006,H,,0.0009665450,0,0.1
holdout_author,human_science_urfu_0007,H,,0.3289191063,0,0.1
holdout_author,human_science_urfu_0008,H,,0.0001198142,0,0.1
holdout_author,human_science_urfu_0009,H,,0.0009793244,0,0.1
holdout_author,human_science_urfu_0010,H,,0.0118339120,0,0.1
holdout_author,human_science_urfu_0011,H,,0.0060349962,0,0.1
holdout_author,human_science_urfu_0012,H,,0.0004961766,0,0.1
holdout_author,human_science_urfu_0013,H,,0.1268296662,0,0.1
holdout_author,human_science_urfu_0014,H,,0.0000145257,0,0.1
holdout_author,human_science_urfu_0015,H,,0.0087119395,0,0.1
holdout_author,human_science_urfu_0016,H,,0.0627821712,0,0.1
holdout_author,human_science_urfu_0017,H,,0.0167624920,0,0.1
holdout_author,human_science_urfu_0018,H,,0.0066250394,0,0.1
holdout_author,human_science_urfu_0019,H,,0.0114790206,0,0.1
holdout_author,human_science_urfu_0020,H,,0.0001922482,0,0.1
holdout_author,human_science_urfu_0021,H,,0.0024107204,0,0.1
holdout_author,human_science_urfu_0022,H,,0.0058952352,0,0.1
holdout_author,human_science_urfu_0023,H,,0.0000446064,0,0.1
holdout_author,human_science_urfu_0024,H,,0.0287581734,0,0.1
holdout_author,human_science_urfu_0025,H,,0.0521725594,0,0.1
holdout_author,human_science_urfu_0026,H,,0.0433241534,0,0.1
holdout_author,human_science_urfu_0027,H,,0.0942561107,0,0.1
holdout_author,human_science_urfu_0028,H,,0.0498320799,0,0.1
holdout_author,human_science_urfu_0029,H,,0.0038000790,0,0.1
holdout_author,human_science_urfu_0030,H,,0.1108612232,0,0.1
holdout_author,human_science_urfu_0031,H,,0.0000079254,0,0.1
holdout_author,human_science_urfu_0032,H,,0.3720847058,0,0.1
holdout_author,human_science_urfu_0033,H,,0.0046927856,0,0.1
holdout_author,human_science_urfu_0034,H,,0.0017576326,0,0.1
holdout_author,human_science_urfu_0035,H,,0.0329940779,0,0.1
holdout_author,human_science_urfu_0036,H,,0.0047833057,0,0.1
holdout_author,human_science_urfu_0037,H,,0.0111505618,0,0.1
holdout_author,human_science_urfu_0038,H,,0.0000000019,0,0.1
holdout_author,human_science_urfu_0039,H,,0.0000000129,0,0.1
holdout_author,human_science_urfu_0040,H,,0.0000000000,0,0.1
holdout_author,human_science_urfu_0041,H,,0.0000005357,0,0.1
holdout_author,human_science_urfu_0042,H,,0.0000000182,0,0.1
holdout_author,human_science_urfu_0043,H,,0.0000000299,0,0.1
holdout_author,human_science_urfu_0044,H,,0.0082423282,0,0.1
holdout_author,human_science_urfu_0045,H,,0.0002921737,0,0.1
holdout_author,human_science_urfu_0046,H,,0.0000000589,0,0.1
holdout_author,human_science_urfu_0047,H,,0.0035868616,0,0.1
holdout_author,human_science_urfu_0048,H,,0.0002135172,0,0.1
holdout_author,human_seo_labrika_0001,H,,0.0031481422,0,0.1
holdout_author,human_seo_labrika_0002,H,,0.0032088143,0,0.1
holdout_author,human_seo_labrika_0003,H,,0.4657644887,0,0.1
holdout_author,human_seo_labrika_0004,H,,0.0031494502,0,0.1
holdout_author,human_seo_madcats_0020,H,,0.1306179586,0,0.1
holdout_author,human_seo_madcats_0024,H,,0.2537939928,0,0.1
holdout_author,human_seo_madcats_0025,H,,0.5598100022,1,0.1
holdout_author,human_seo_madcats_ru_0002,H,,0.0257827335,0,0.1
holdout_author,human_seo_madcats_ru_0005,H,,0.3320989030,0,0.1
holdout_author,human_seo_madcats_ru_0006,H,,0.1909279063,0,0.1
holdout_author,human_seo_madcats_ru_0007,H,,0.0018748448,0,0.1
holdout_author,human_seo_madcats_ru_0008,H,,0.0060681211,0,0.1
holdout_author,human_seo_madcats_ru_0009,H,,0.0002920515,0,0.1
holdout_author,human_seo_madcats_ru_0010,H,,0.0010884594,0,0.1
holdout_author,human_seo_madcats_ru_0012,H,,0.0066427170,0,0.1
holdout_author,human_seo_seopulses_0003,H,,0.0114855746,0,0.1
holdout_author,human_seo_seopulses_0005,H,,0.0040993110,0,0.1
holdout_author,human_seo_seopulses_0006,H,,0.0270705060,0,0.1
holdout_author,human_seo_seopulses_0007,H,,0.0009972385,0,0.1
holdout_author,human_seo_seopulses_0012,H,,0.0002976230,0,0.1
holdout_author,human_seo_seopulses_0014,H,,0.0241150247,0,0.1
holdout_author,human_seo_seopulses_0016,H,,0.0058908422,0,0.1
holdout_author,human_seo_seopulses_0017,H,,0.0545531449,0,0.1
holdout_author,human_seo_seopulses_0018,H,,0.0110134084,0,0.1
holdout_author,human_seo_seopulses_0020,H,,0.0039782182,0,0.1
holdout_author,human_seo_seopulses_0022,H,,0.0225863369,0,0.1
holdout_author,human_seo_seopulses_0025,H,,0.0756006552,0,0.1
holdout_author,nemotron_b001_P1_r1,A,nemotron,0.9994623524,1,0.1
holdout_author,nemotron_b001_P1_r2,A,nemotron,0.9996277827,1,0.1
holdout_author,nemotron_b001_P2_r1,A,nemotron,0.9891086456,1,0.1
holdout_author,nemotron_b001_P2_r2,A,nemotron,0.9527170317,1,0.1
holdout_author,nemotron_b001_P3_r1,A,nemotron,0.6442617270,1,0.1
holdout_author,nemotron_b001_P3_r2,A,nemotron,0.9936094310,1,0.1
holdout_author,nemotron_b002_P1_r1,A,nemotron,0.9944036341,1,0.1
holdout_author,nemotron_b002_P1_r2,A,nemotron,0.9522095644,1,0.1
holdout_author,nemotron_b002_P2_r1,A,nemotron,0.9951394291,1,0.1
holdout_author,nemotron_b002_P2_r2,A,nemotron,0.9978955100,1,0.1
holdout_author,nemotron_b002_P3_r1,A,nemotron,0.5767151052,1,0.1
holdout_author,nemotron_b002_P3_r2,A,nemotron,0.4124261767,0,0.1
holdout_author,nemotron_b003_P1_r1,A,nemotron,0.9939565631,1,0.1
holdout_author,nemotron_b003_P1_r2,A,nemotron,0.9963146506,1,0.1
holdout_author,nemotron_b003_P2_r1,A,nemotron,0.9980634809,1,0.1
holdout_author,nemotron_b003_P2_r2,A,nemotron,0.9858837488,1,0.1
holdout_author,nemotron_b003_P3_r1,A,nemotron,0.9933854901,1,0.1
holdout_author,nemotron_b003_P3_r2,A,nemotron,0.1961820694,0,0.1
holdout_author,nemotron_b004_P1_r1,A,nemotron,0.9880230573,1,0.1
holdout_author,nemotron_b004_P1_r2,A,nemotron,0.9004950949,1,0.1
holdout_author,nemotron_b004_P2_r1,A,nemotron,0.9320477954,1,0.1
holdout_author,nemotron_b004_P2_r2,A,nemotron,0.9935528144,1,0.1
holdout_author,nemotron_b004_P3_r1,A,nemotron,0.5552718059,1,0.1
holdout_author,nemotron_b004_P3_r2,A,nemotron,0.6748249762,1,0.1
holdout_author,nemotron_b005_P1_r1,A,nemotron,0.9367755038,1,0.1
holdout_author,nemotron_b005_P1_r2,A,nemotron,0.9446543770,1,0.1
holdout_author,nemotron_b005_P2_r1,A,nemotron,0.9990441153,1,0.1
holdout_author,nemotron_b005_P2_r2,A,nemotron,0.9957081439,1,0.1
holdout_author,nemotron_b005_P3_r1,A,nemotron,0.8123180589,1,0.1
holdout_author,nemotron_b005_P3_r2,A,nemotron,0.9794214745,1,0.1
holdout_author,nemotron_b006_P1_r1,A,nemotron,0.9956105224,1,0.1
holdout_author,nemotron_b006_P1_r2,A,nemotron,0.9970500774,1,0.1
holdout_author,nemotron_b006_P2_r1,A,nemotron,0.9984985600,1,0.1
holdout_author,nemotron_b006_P2_r2,A,nemotron,0.9953755080,1,0.1
holdout_author,nemotron_b006_P3_r1,A,nemotron,0.9500070553,1,0.1
holdout_author,nemotron_b006_P3_r2,A,nemotron,0.8146692865,1,0.1
holdout_author,nemotron_b007_P1_r1,A,nemotron,0.9990474285,1,0.1
holdout_author,nemotron_b007_P1_r2,A,nemotron,0.9994286482,1,0.1
holdout_author,nemotron_b007_P2_r1,A,nemotron,0.9999179156,1,0.1
holdout_author,nemotron_b007_P2_r2,A,nemotron,0.9996046074,1,0.1
holdout_author,nemotron_b007_P3_r1,A,nemotron,0.9925205100,1,0.1
holdout_author,nemotron_b007_P3_r2,A,nemotron,0.9873970017,1,0.1
holdout_author,nemotron_b008_P1_r1,A,nemotron,0.9977989488,1,0.1
holdout_author,nemotron_b008_P1_r2,A,nemotron,0.9959155812,1,0.1
holdout_author,nemotron_b008_P2_r1,A,nemotron,0.9950613531,1,0.1
holdout_author,nemotron_b008_P2_r2,A,nemotron,0.9978200927,1,0.1
holdout_author,nemotron_b008_P3_r1,A,nemotron,0.7486786748,1,0.1
holdout_author,nemotron_b008_P3_r2,A,nemotron,0.9398089550,1,0.1
holdout_author,nemotron_b009_P1_r1,A,nemotron,0.9995758809,1,0.1
holdout_author,nemotron_b009_P1_r2,A,nemotron,0.9995751049,1,0.1
holdout_author,nemotron_b009_P2_r1,A,nemotron,0.9967657903,1,0.1
holdout_author,nemotron_b009_P2_r2,A,nemotron,0.9999655268,1,0.1
holdout_author,nemotron_b009_P3_r1,A,nemotron,0.7253085820,1,0.1
holdout_author,nemotron_b009_P3_r2,A,nemotron,0.9281696805,1,0.1
holdout_author,nemotron_b010_P1_r1,A,nemotron,0.9967828247,1,0.1
holdout_author,nemotron_b010_P1_r2,A,nemotron,0.9626347206,1,0.1
holdout_author,nemotron_b010_P2_r1,A,nemotron,0.9998713842,1,0.1
holdout_author,nemotron_b010_P2_r2,A,nemotron,0.9991351043,1,0.1
holdout_author,nemotron_b010_P3_r1,A,nemotron,0.9479424527,1,0.1
holdout_author,nemotron_b010_P3_r2,A,nemotron,0.9665143185,1,0.1
holdout_author,nemotron_b011_P1_r1,A,nemotron,0.9930205252,1,0.1
holdout_author,nemotron_b011_P1_r2,A,nemotron,0.9976921976,1,0.1
holdout_author,nemotron_b011_P2_r1,A,nemotron,0.9997845450,1,0.1
holdout_author,nemotron_b011_P2_r2,A,nemotron,0.9989454855,1,0.1
holdout_author,nemotron_b011_P3_r1,A,nemotron,0.9786500791,1,0.1
holdout_author,nemotron_b011_P3_r2,A,nemotron,0.8806409726,1,0.1
holdout_author,nemotron_b012_P1_r1,A,nemotron,0.9982747345,1,0.1
holdout_author,nemotron_b012_P1_r2,A,nemotron,0.9911148953,1,0.1
holdout_author,nemotron_b012_P2_r1,A,nemotron,0.9960246938,1,0.1
holdout_author,nemotron_b012_P2_r2,A,nemotron,0.9767033420,1,0.1
holdout_author,nemotron_b012_P3_r1,A,nemotron,0.9906967880,1,0.1
holdout_author,nemotron_b012_P3_r2,A,nemotron,0.8433983720,1,0.1
holdout_author,nemotron_b013_P1_r1,A,nemotron,0.9994406695,1,0.1
holdout_author,nemotron_b013_P1_r2,A,nemotron,0.8833048499,1,0.1
holdout_author,nemotron_b013_P2_r1,A,nemotron,0.9798635637,1,0.1
holdout_author,nemotron_b013_P2_r2,A,nemotron,0.9917670358,1,0.1
holdout_author,nemotron_b013_P3_r1,A,nemotron,0.4786971750,0,0.1
holdout_author,nemotron_b013_P3_r2,A,nemotron,0.7612171449,1,0.1
holdout_author,nemotron_b014_P1_r1,A,nemotron,0.9994040307,1,0.1
holdout_author,nemotron_b014_P1_r2,A,nemotron,0.9992955586,1,0.1
holdout_author,nemotron_b014_P2_r1,A,nemotron,0.9997358439,1,0.1
holdout_author,nemotron_b014_P2_r2,A,nemotron,0.9992670006,1,0.1
holdout_author,nemotron_b014_P3_r1,A,nemotron,0.9781618350,1,0.1
holdout_author,nemotron_b014_P3_r2,A,nemotron,0.9951041347,1,0.1
holdout_author,nemotron_b015_P1_r1,A,nemotron,0.9918818309,1,0.1
holdout_author,nemotron_b015_P1_r2,A,nemotron,0.8992663976,1,0.1
holdout_author,nemotron_b015_P2_r1,A,nemotron,0.9908283680,1,0.1
holdout_author,nemotron_b015_P2_r2,A,nemotron,0.9741727860,1,0.1
holdout_author,nemotron_b015_P3_r1,A,nemotron,0.0671519092,0,0.1
holdout_author,nemotron_b015_P3_r2,A,nemotron,0.0195054415,0,0.1
holdout_author,nemotron_b016_P1_r1,A,nemotron,0.9675922377,1,0.1
holdout_author,nemotron_b016_P1_r2,A,nemotron,0.9960032715,1,0.1
holdout_author,nemotron_b016_P2_r1,A,nemotron,0.9944806334,1,0.1
holdout_author,nemotron_b016_P2_r2,A,nemotron,0.9997939500,1,0.1
holdout_author,nemotron_b016_P3_r1,A,nemotron,0.9324053506,1,0.1
holdout_author,nemotron_b016_P3_r2,A,nemotron,0.9551402897,1,0.1
holdout_author,nemotron_b017_P1_r1,A,nemotron,0.9969593229,1,0.1
holdout_author,nemotron_b017_P1_r2,A,nemotron,0.9542968814,1,0.1
holdout_author,nemotron_b017_P2_r1,A,nemotron,0.9805113512,1,0.1
holdout_author,nemotron_b017_P2_r2,A,nemotron,0.9936443767,1,0.1
holdout_author,nemotron_b017_P3_r1,A,nemotron,0.8228203740,1,0.1
holdout_author,nemotron_b017_P3_r2,A,nemotron,0.9068047292,1,0.1
holdout_author,nemotron_b018_P1_r1,A,nemotron,0.8552207905,1,0.1
holdout_author,nemotron_b018_P1_r2,A,nemotron,0.9656610665,1,0.1
holdout_author,nemotron_b018_P2_r1,A,nemotron,0.9857229617,1,0.1
holdout_author,nemotron_b018_P2_r2,A,nemotron,0.9913789165,1,0.1
holdout_author,nemotron_b018_P3_r1,A,nemotron,0.7851767353,1,0.1
holdout_author,nemotron_b018_P3_r2,A,nemotron,0.4796873686,0,0.1
holdout_author,nemotron_b019_P1_r1,A,nemotron,0.9598533551,1,0.1
holdout_author,nemotron_b019_P1_r2,A,nemotron,0.8099543373,1,0.1
holdout_author,nemotron_b019_P2_r1,A,nemotron,0.9844170769,1,0.1
holdout_author,nemotron_b019_P2_r2,A,nemotron,0.9988206295,1,0.1
holdout_author,nemotron_b019_P3_r1,A,nemotron,0.6970327639,1,0.1
holdout_author,nemotron_b019_P3_r2,A,nemotron,0.1193083340,0,0.1
holdout_author,nemotron_b020_P1_r1,A,nemotron,0.4886999322,0,0.1
holdout_author,nemotron_b020_P1_r2,A,nemotron,0.9975119264,1,0.1
holdout_author,nemotron_b020_P2_r1,A,nemotron,0.9441667769,1,0.1
holdout_author,nemotron_b020_P2_r2,A,nemotron,0.9882698422,1,0.1
holdout_author,nemotron_b020_P3_r1,A,nemotron,0.7805096834,1,0.1
holdout_author,nemotron_b020_P3_r2,A,nemotron,0.5169134213,1,0.1
holdout_author,nemotron_b021_P1_r1,A,nemotron,0.6394815411,1,0.1
holdout_author,nemotron_b021_P1_r2,A,nemotron,0.5793908777,1,0.1
holdout_author,nemotron_b021_P2_r1,A,nemotron,0.9467690854,1,0.1
holdout_author,nemotron_b021_P2_r2,A,nemotron,0.9978047137,1,0.1
holdout_author,nemotron_b021_P3_r1,A,nemotron,0.0056711087,0,0.1
holdout_author,nemotron_b021_P3_r2,A,nemotron,0.3276761934,0,0.1
holdout_author,nemotron_b022_P1_r1,A,nemotron,0.9799522757,1,0.1
holdout_author,nemotron_b022_P1_r2,A,nemotron,0.9893883541,1,0.1
holdout_author,nemotron_b022_P2_r1,A,nemotron,0.9993889149,1,0.1
holdout_author,nemotron_b022_P2_r2,A,nemotron,0.9999958087,1,0.1
holdout_author,nemotron_b022_P3_r1,A,nemotron,0.9729285332,1,0.1
holdout_author,nemotron_b022_P3_r2,A,nemotron,0.9387330514,1,0.1
holdout_author,nemotron_b023_P1_r1,A,nemotron,0.4916753353,0,0.1
holdout_author,nemotron_b023_P1_r2,A,nemotron,0.9801335701,1,0.1
holdout_author,nemotron_b023_P2_r1,A,nemotron,0.9947551101,1,0.1
holdout_author,nemotron_b023_P2_r2,A,nemotron,0.9901049818,1,0.1
holdout_author,nemotron_b023_P3_r1,A,nemotron,0.9193194108,1,0.1
holdout_author,nemotron_b023_P3_r2,A,nemotron,0.8889018400,1,0.1
holdout_author,nemotron_b024_P1_r1,A,nemotron,0.9960193158,1,0.1
holdout_author,nemotron_b024_P1_r2,A,nemotron,0.9952955314,1,0.1
holdout_author,nemotron_b024_P2_r1,A,nemotron,0.9999449727,1,0.1
holdout_author,nemotron_b024_P2_r2,A,nemotron,0.9912440642,1,0.1
holdout_author,nemotron_b024_P3_r1,A,nemotron,0.9708875898,1,0.1
holdout_author,nemotron_b024_P3_r2,A,nemotron,0.9016967009,1,0.1
holdout_author,nemotron_b025_P1_r1,A,nemotron,0.9996171726,1,0.1
holdout_author,nemotron_b025_P1_r2,A,nemotron,0.9976709465,1,0.1
holdout_author,nemotron_b025_P2_r1,A,nemotron,0.9616502775,1,0.1
holdout_author,nemotron_b025_P2_r2,A,nemotron,0.9557366715,1,0.1
holdout_author,nemotron_b025_P3_r1,A,nemotron,0.9615703070,1,0.1
holdout_author,nemotron_b025_P3_r2,A,nemotron,0.9372647266,1,0.1
holdout_author,nemotron_b026_P1_r1,A,nemotron,0.9824435837,1,0.1
holdout_author,nemotron_b026_P1_r2,A,nemotron,0.9228193934,1,0.1
holdout_author,nemotron_b026_P2_r1,A,nemotron,0.9927942992,1,0.1
holdout_author,nemotron_b026_P2_r2,A,nemotron,0.9997804303,1,0.1
holdout_author,nemotron_b026_P3_r1,A,nemotron,0.5724577798,1,0.1
holdout_author,nemotron_b026_P3_r2,A,nemotron,0.9929121734,1,0.1
holdout_author,nemotron_b027_P1_r1,A,nemotron,0.9965307121,1,0.1
holdout_author,nemotron_b027_P1_r2,A,nemotron,0.9991755156,1,0.1
holdout_author,nemotron_b027_P2_r1,A,nemotron,0.9112508922,1,0.1
holdout_author,nemotron_b027_P2_r2,A,nemotron,0.9957544327,1,0.1
holdout_author,nemotron_b027_P3_r1,A,nemotron,0.4698040540,0,0.1
holdout_author,nemotron_b027_P3_r2,A,nemotron,0.8132237753,1,0.1
holdout_author,nemotron_b028_P1_r1,A,nemotron,0.9789915082,1,0.1
holdout_author,nemotron_b028_P1_r2,A,nemotron,0.9653921132,1,0.1
holdout_author,nemotron_b028_P2_r1,A,nemotron,0.9926565844,1,0.1
holdout_author,nemotron_b028_P2_r2,A,nemotron,0.9715573491,1,0.1
holdout_author,nemotron_b028_P3_r1,A,nemotron,0.1563971589,0,0.1
holdout_author,nemotron_b029_P1_r1,A,nemotron,0.8418048646,1,0.1
holdout_author,nemotron_b029_P1_r2,A,nemotron,0.7054264644,1,0.1
holdout_author,nemotron_b029_P2_r1,A,nemotron,0.9521911016,1,0.1
holdout_author,nemotron_b029_P2_r2,A,nemotron,0.9768405135,1,0.1
holdout_author,nemotron_b029_P3_r1,A,nemotron,0.4328992514,0,0.1
holdout_author,nemotron_b029_P3_r2,A,nemotron,0.6631494745,1,0.1
holdout_author,nemotron_b030_P1_r1,A,nemotron,0.9765348339,1,0.1
holdout_author,nemotron_b030_P1_r2,A,nemotron,0.9809237838,1,0.1
holdout_author,nemotron_b030_P2_r1,A,nemotron,0.9979956696,1,0.1
holdout_author,nemotron_b030_P2_r2,A,nemotron,0.9994337407,1,0.1
holdout_author,nemotron_b030_P3_r1,A,nemotron,0.9763619948,1,0.1
holdout_author,nemotron_b030_P3_r2,A,nemotron,0.9698987064,1,0.1
holdout_author,nemotron_b031_P1_r1,A,nemotron,0.9959079725,1,0.1
holdout_author,nemotron_b031_P1_r2,A,nemotron,0.9996644732,1,0.1
holdout_author,nemotron_b031_P2_r1,A,nemotron,0.9993605060,1,0.1
holdout_author,nemotron_b031_P2_r2,A,nemotron,0.9963599513,1,0.1
holdout_author,nemotron_b031_P3_r1,A,nemotron,0.9648717360,1,0.1
holdout_author,nemotron_b031_P3_r2,A,nemotron,0.9039972375,1,0.1
holdout_author,nemotron_b032_P1_r1,A,nemotron,0.9987769578,1,0.1
holdout_author,nemotron_b032_P1_r2,A,nemotron,0.9995648694,1,0.1
holdout_author,nemotron_b032_P2_r1,A,nemotron,0.9975592895,1,0.1
holdout_author,nemotron_b032_P2_r2,A,nemotron,0.9929556381,1,0.1
holdout_author,nemotron_b032_P3_r1,A,nemotron,0.7619171457,1,0.1
holdout_author,nemotron_b032_P3_r2,A,nemotron,0.9954692264,1,0.1
holdout_author,nemotron_b033_P1_r1,A,nemotron,0.9999236478,1,0.1
holdout_author,nemotron_b033_P1_r2,A,nemotron,0.9997964733,1,0.1
holdout_author,nemotron_b033_P2_r1,A,nemotron,0.9960506047,1,0.1
holdout_author,nemotron_b033_P2_r2,A,nemotron,0.9986335624,1,0.1
holdout_author,nemotron_b033_P3_r1,A,nemotron,0.8843843513,1,0.1
holdout_author,nemotron_b033_P3_r2,A,nemotron,0.2523242385,0,0.1
holdout_author,nemotron_b034_P1_r1,A,nemotron,0.9585258825,1,0.1
holdout_author,nemotron_b034_P1_r2,A,nemotron,0.9864529065,1,0.1
holdout_author,nemotron_b034_P2_r1,A,nemotron,0.9999629234,1,0.1
holdout_author,nemotron_b034_P2_r2,A,nemotron,0.9972789542,1,0.1
holdout_author,nemotron_b034_P3_r1,A,nemotron,0.9769832899,1,0.1
holdout_author,nemotron_b034_P3_r2,A,nemotron,0.9835143309,1,0.1
holdout_author,nemotron_b035_P1_r1,A,nemotron,0.9506966819,1,0.1
holdout_author,nemotron_b035_P1_r2,A,nemotron,0.9474577508,1,0.1
holdout_author,nemotron_b035_P2_r1,A,nemotron,0.9646489122,1,0.1
holdout_author,nemotron_b035_P2_r2,A,nemotron,0.9855314701,1,0.1
holdout_author,nemotron_b035_P3_r1,A,nemotron,0.0857736383,0,0.1
holdout_author,nemotron_b035_P3_r2,A,nemotron,0.2572204957,0,0.1
