document_id,file_path,sha256,language,genre,brief_id,topic_id,origin_class,author_or_model_id,model_provider,model_exact_id,model_release_or_snapshot,created_at,generation_date,human_publication_date,source_platform,prompt_id,prompt_condition,system_prompt_hash,user_prompt_hash,temperature,top_p,top_k,repetition_penalty,seed,browsing_or_rag,repeat_index,editing_level,editor_type,edit_actor,edit_minutes,edit_instruction,translation_chain,word_count,char_count,preprocessing_profile,license_status,consent_or_public_basis,leakage_group,revision_family_id,dedup_cluster_id,split_group_author,split_group_source,split_group_topic,annotation_batch_id,abstention_reason,status,notes,generation_channel,model_family,model_id_reported,provider,access_method,wrapper_name,wrapper_version,system_prompt_visibility,raw_payload_available,sampling_parameters_known,technical_validity,length_instruction_compliance,hh_subgroups
human_science_cyberleninka_0009,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0009.txt,89511b306f3ee1ee72bb7037b87f17068e4234b3151a4e48ec77b4194d1c5aec,ru,science,,,H,author_0099,,,,,,2011-01-01,cyberleninka,,,,,,,,,,,,,,,,,,1684,15165,prose,CC BY,открытая лицензия CC BY,"cyberleninka:Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный государственный университет физической культуры, спорта и здоровья им. П.Ф. Лесгафта, Санкт-Петербург»",human_science_cyberleninka_0009,31f33ef6150f5c22,author_0099,"Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный государственный университет физической культуры, спорта и здоровья им. П.Ф. Лесгафта, Санкт-Петербург»",,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0010,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0010.txt,d9429538529386cc94534c028ee0a1382e44a4014b07fbb48efce12e6fcc4b60,ru,science,,,H,author_0145,,,,,,2007-01-01,cyberleninka,,,,,,,,,,,,,,,,,,937,7519,prose,CC BY,открытая лицензия CC BY,cyberleninka:Филиал Открытого акционерного общество «Татмедиа» «Редакция «Казанского медицинского журнала»,human_science_cyberleninka_0010,986e813a2e3d454a,author_0145,Филиал Открытого акционерного общество «Татмедиа» «Редакция «Казанского медицинского журнала»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0011,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0011.txt,df957cd174b4d462a612bd5edf862f5ccb603492c7415ded13ac99d87dab618d,ru,science,,,H,author_0106,,,,,,2010-01-01,cyberleninka,,,,,,,,,,,,,,,,,,1456,10686,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,human_science_cyberleninka_0011,429569eb8d1feacc,author_0106,Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0013,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0013.txt,bba6dc1a347ec31aff42778329a13c8f510d02fd6195cae5195f3496bae2276e,ru,science,,,H,author_0274,,,,,,2005-01-01,cyberleninka,,,,,,,,,,,,,,,,,,1321,11139,prose,CC BY,открытая лицензия CC BY,cyberleninka:Харьковский национальный автомобильно-дорожный университет,human_science_cyberleninka_0013,6b9aa097a36cc5de,author_0274,Харьковский национальный автомобильно-дорожный университет,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0014,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0014.txt,42ee9616a109ab20b20becd6739f8b8a70bda4791101c4e1b86f4d5c7f6264c7,ru,science,,,H,author_0133,,,,,,2003-01-01,cyberleninka,,,,,,,,,,,,,,,,,,4938,38092,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное бюджетное образовательное учреждение высшего образования «Российский государственный педагогический университет им. А. И. Герцена»,human_science_cyberleninka_0014,22ab7212018d35d6,author_0133,Федеральное государственное бюджетное образовательное учреждение высшего образования «Российский государственный педагогический университет им. А. И. Герцена»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0015,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0015.txt,05874fe76092a2f857243b2eacffba9652fe169cd1ea0ac440bdf7a1d4746bf9,ru,science,,,H,author_0053,,,,,,2009-01-01,cyberleninka,,,,,,,,,,,,,,,,,,2162,16601,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное бюджетное образовательное учреждение высшего образования «Российский государственный педагогический университет им. А. И. Герцена»,human_science_cyberleninka_0015,1fcab499df0fa953,author_0053,Федеральное государственное бюджетное образовательное учреждение высшего образования «Российский государственный педагогический университет им. А. И. Герцена»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0016,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0016.txt,34b82829f95f6555daf1ccdc803ca86828fddee91a435b2b8a48f3d9912a2e44,ru,science,,,H,author_0234,,,,,,2009-01-01,cyberleninka,,,,,,,,,,,,,,,,,,1967,15102,prose,CC BY,открытая лицензия CC BY,cyberleninka:Частное образовательное учреждение высшего образования «Самарская гуманитарная академия»,human_science_cyberleninka_0016,f116b8f3cf3afc01,author_0234,Частное образовательное учреждение высшего образования «Самарская гуманитарная академия»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0017,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0017.txt,f18948e9979bb668c2033c6c2720795ccf3616583c8abad3680b6bf6d690e9a3,ru,science,,,H,author_0004,,,,,,2008-01-01,cyberleninka,,,,,,,,,,,,,,,,,,1093,8335,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное бюджетное образовательное учреждение высшего образования «Брянский государственный аграрный университет»,human_science_cyberleninka_0017,ea6c89a7af7ab35b,author_0004,Федеральное государственное бюджетное образовательное учреждение высшего образования «Брянский государственный аграрный университет»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0018,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0018.txt,2b04d759c73a733436d3b7478b14bb2ceb56803dbfb4335b59e8e6f3b1985f5b,ru,science,,,H,author_0108,,,,,,2006-01-01,cyberleninka,,,,,,,,,,,,,,,,,,2317,19708,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,human_science_cyberleninka_0018,513ca57049fbe2e4,author_0108,Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0019,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0019.txt,b399cd7d26224ef8b632d784fcb574ca41f0fc4c983513cc162875cd32dc5bd2,ru,science,,,H,author_0284,,,,,,2006-01-01,cyberleninka,,,,,,,,,,,,,,,,,,1829,14850,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,human_science_cyberleninka_0019,a99eb2d8d7a6dcac,author_0284,Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0020,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0020.txt,7ba8979e7487c84c8ba33e50f99043c9d55a8fcb990fd47aeded59804b4f5b62,ru,science,,,H,author_0213,,,,,,2010-01-01,cyberleninka,,,,,,,,,,,,,,,,,,3397,28014,prose,CC BY,открытая лицензия CC BY,cyberleninka:Общество с ограниченной ответственностью «Центр интеллектуальных услуг «Энциклопедия»,human_science_cyberleninka_0020,58834eb87ad94abf,author_0213,Общество с ограниченной ответственностью «Центр интеллектуальных услуг «Энциклопедия»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0021,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0021.txt,ed2bb077ad2affda2c8663670ae9ef353701bd34b294be09afe2902f2e2e1689,ru,science,,,H,author_0074,,,,,,1998-01-01,cyberleninka,,,,,,,,,,,,,,,,,,3228,28130,prose,CC BY,открытая лицензия CC BY,cyberleninka:Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,human_science_cyberleninka_0021,b067379b0071f0d7,author_0074,Федеральное государственное автономное образовательное учреждение высшего образования «Южный федеральный университет»,,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
human_science_cyberleninka_0022,04-corpus/raw-human/cyberleninka/human_science_cyberleninka_0022.txt,7cf7150b3b77ecb9a2ed49b8ede2dac608a1beda81866692b632338d4a75847e,ru,science,,,H,author_0201,,,,,,2011-01-01,cyberleninka,,,,,,,,,,,,,,,,,,2106,15388,prose,CC BY,открытая лицензия CC BY,"cyberleninka:Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный государственный университет физической культуры, спорта и здоровья им. П.Ф. Лесгафта, Санкт-Петербург»",human_science_cyberleninka_0022,782f3c78bb8b7330,author_0201,"Федеральное государственное бюджетное образовательное учреждение высшего образования «Национальный государственный университет физической культуры, спорта и здоровья им. П.Ф. Лесгафта, Санкт-Петербург»",,,,collected,"regulation_level=3; научная статья, оформление по требованиям журнала",,,,,,,,,,,,,HH-formal-register
